enrollment_id,student_id,course_id,instructor_id,term_id,dept_id,final_grade,gpa_points,credits_attempted,credits_earned
632,475,25,7,7,3,F,0.0,3,0
633,28,1,12,5,2,A,4.0,3,3
634,445,50,14,14,4,B,3.0,3,3
635,467,41,12,12,3,A,4.0,4,4
636,280,48,10,4,2,C,2.0,4,4
637,230,12,11,2,2,B,3.0,4,4
638,377,33,2,7,1,F,0.0,3,0
639,143,36,5,3,2,A,4.0,3,3
640,434,17,1,6,4,B,3.0,4,4
641,21,10,15,6,5,B,3.0,4,4
642,397,41,10,14,3,F,0.0,4,0
643,405,37,9,6,1,C,2.0,3,3
644,270,15,3,9,1,F,0.0,3,0
645,82,27,9,9,4,B,3.0,4,4
646,179,15,15,4,3,C,2.0,3,3
647,185,19,4,13,5,F,0.0,3,0
648,244,36,14,13,1,B,3.0,3,3
649,343,23,8,4,5,A,4.0,3,3
650,125,3,11,15,3,D,1.0,4,4
651,469,8,7,5,5,C,2.0,4,4
652,13,34,14,13,3,F,0.0,4,0
653,412,33,8,8,1,C,2.0,3,3
654,460,42,4,6,5,B,3.0,3,3
655,486,7,3,13,5,F,0.0,3,0
656,4,41,2,4,2,F,0.0,4,0
657,428,7,4,9,4,B,3.0,3,3
658,383,44,3,1,4,C,2.0,3,3
659,20,6,2,1,2,C,2.0,4,4
660,286,5,10,14,2,C,2.0,3,3
661,209,25,8,11,4,F,0.0,3,0
662,162,2,7,11,1,F,0.0,3,0
663,4,42,12,10,1,A,4.0,3,3
664,24,45,14,2,3,F,0.0,3,0
665,55,19,13,11,3,A,4.0,3,3
666,45,19,13,15,4,D,1.0,3,3
667,203,43,1,8,2,F,0.0,4,0
668,113,9,12,7,5,C,2.0,4,4
669,492,41,3,5,3,A,4.0,4,4
670,284,36,3,2,1,A,4.0,3,3
671,294,39,7,9,5,B,3.0,4,4
672,157,14,12,12,3,B,3.0,4,4
673,212,42,14,9,2,B,3.0,3,3
674,95,15,10,14,3,B,3.0,3,3
675,59,12,11,13,5,B,3.0,4,4
676,436,49,15,9,4,F,0.0,4,0
677,38,19,11,2,3,B,3.0,3,3
678,102,47,10,8,3,D,1.0,4,4
679,66,43,11,4,1,C,2.0,4,4
680,318,5,15,4,3,F,0.0,3,0
681,231,22,10,11,3,A,4.0,4,4
682,79,37,10,6,3,F,0.0,3,0
683,87,1,6,4,2,F,0.0,3,0
684,142,24,3,11,3,F,0.0,3,0
685,237,29,6,13,3,F,0.0,4,0
686,283,7,3,11,5,B,3.0,3,3
687,431,18,14,14,2,F,0.0,3,0
688,101,17,12,15,1,B,3.0,4,4
689,457,2,14,9,1,A,4.0,3,3
690,297,26,13,10,2,B,3.0,4,4
691,283,17,9,15,5,F,0.0,4,0
692,335,50,3,6,4,B,3.0,3,3
693,457,50,10,12,3,B,3.0,3,3
694,238,33,9,2,4,D,1.0,3,3
695,258,1,11,4,5,B,3.0,3,3
696,388,33,3,8,2,B,3.0,3,3
697,290,37,11,14,2,F,0.0,3,0
698,481,23,1,4,4,B,3.0,3,3
699,33,17,6,4,1,B,3.0,4,4
700,266,24,7,8,4,B,3.0,3,3
701,21,42,6,2,5,C,2.0,3,3
702,428,48,5,10,5,A,4.0,4,4
703,90,25,11,7,3,A,4.0,3,3
704,335,5,9,5,4,B,3.0,3,3
705,265,26,6,14,3,F,0.0,4,0
706,406,31,15,10,1,F,0.0,4,0
707,452,9,8,3,2,B,3.0,4,4
708,264,42,5,4,2,B,3.0,3,3
709,81,24,10,12,1,B,3.0,3,3
710,213,22,12,2,4,F,0.0,4,0
711,246,14,10,3,4,A,4.0,4,4
712,125,3,3,10,5,B,3.0,4,4
713,69,41,9,1,5,B,3.0,4,4
714,29,11,5,15,2,F,0.0,3,0
715,491,26,10,10,1,C,2.0,4,4
716,485,6,4,8,5,F,0.0,4,0
717,445,31,3,4,4,A,4.0,4,4
718,74,38,14,13,2,A,4.0,3,3
719,338,33,5,3,3,F,0.0,3,0
720,306,38,2,4,4,D,1.0,3,3
721,68,7,1,4,5,F,0.0,3,0
722,351,27,14,3,5,B,3.0,4,4
723,91,31,15,10,5,B,3.0,4,4
724,450,35,9,13,1,B,3.0,3,3
725,247,43,3,15,5,F,0.0,4,0
726,424,1,15,13,4,F,0.0,3,0
727,216,24,14,1,5,F,0.0,3,0
728,118,31,13,13,4,D,1.0,4,4
729,302,48,15,13,5,B,3.0,4,4
730,218,9,5,8,2,B,3.0,4,4
731,146,39,15,9,4,C,2.0,4,4
732,97,1,12,12,1,A,4.0,3,3
733,268,8,9,1,4,B,3.0,4,4
734,353,21,7,6,1,B,3.0,3,3
735,219,42,10,5,3,F,0.0,3,0
736,217,37,6,10,3,D,1.0,3,3
737,387,14,7,9,5,F,0.0,4,0
738,92,24,9,9,4,C,2.0,3,3
739,158,37,6,13,4,B,3.0,3,3
740,438,43,2,12,2,F,0.0,4,0
741,401,45,3,2,2,F,0.0,3,0
742,206,22,13,9,5,B,3.0,4,4
743,83,25,11,1,1,B,3.0,3,3
744,242,39,7,2,1,C,2.0,4,4
745,114,24,2,10,1,D,1.0,3,3
746,477,26,10,11,5,C,2.0,4,4
747,365,39,1,13,2,F,0.0,4,0
748,225,1,4,14,5,C,2.0,3,3
749,100,3,13,10,5,F,0.0,4,0
750,358,15,10,3,1,D,1.0,3,3
751,123,42,1,3,1,C,2.0,3,3
752,400,26,6,11,4,D,1.0,4,4
753,301,13,9,1,1,B,3.0,3,3
754,282,19,12,14,5,A,4.0,3,3
755,179,23,14,5,2,A,4.0,3,3
756,494,13,8,15,4,A,4.0,3,3
757,3,17,3,7,5,B,3.0,4,4
758,287,5,9,5,3,B,3.0,3,3
759,412,33,5,15,5,A,4.0,3,3
760,129,45,8,7,5,F,0.0,3,0
761,395,16,13,6,4,F,0.0,4,0
762,460,38,14,1,4,B,3.0,3,3
763,133,5,7,11,2,B,3.0,3,3
764,410,21,7,6,5,F,0.0,3,0
765,5,45,14,5,2,C,2.0,3,3
766,48,26,11,12,3,B,3.0,4,4
767,284,12,8,6,3,B,3.0,4,4
768,458,37,5,3,2,F,0.0,3,0
769,378,13,4,12,2,C,2.0,3,3
770,106,15,4,14,2,A,4.0,3,3
771,183,10,13,2,1,B,3.0,4,4
772,347,43,8,10,1,F,0.0,4,0
773,491,3,14,8,3,A,4.0,4,4
774,162,32,15,15,5,C,2.0,4,4
775,252,12,13,15,5,C,2.0,4,4
776,204,15,13,10,2,B,3.0,3,3
777,270,28,8,9,1,F,0.0,4,0
778,178,26,14,11,2,F,0.0,4,0
779,500,8,12,9,4,C,2.0,4,4
780,353,1,1,11,2,D,1.0,3,3
781,298,7,6,6,5,C,2.0,3,3
782,96,36,5,4,3,F,0.0,3,0
783,491,40,6,6,2,F,0.0,4,0
784,218,14,7,12,3,D,1.0,4,4
785,438,26,5,8,2,A,4.0,4,4
786,68,37,11,4,1,C,2.0,3,3
787,412,16,9,7,4,B,3.0,4,4
788,75,48,3,8,1,B,3.0,4,4
789,216,32,3,15,5,F,0.0,4,0
790,369,21,13,8,3,C,2.0,3,3
791,288,37,1,7,1,B,3.0,3,3
792,31,14,14,5,4,B,3.0,4,4
793,231,48,6,5,3,D,1.0,4,4
794,287,36,15,13,3,D,1.0,3,3
795,11,27,2,6,5,B,3.0,4,4
796,296,37,11,11,5,B,3.0,3,3
797,400,19,6,6,5,F,0.0,3,0
798,397,48,8,15,1,D,1.0,4,4
799,315,19,8,11,2,B,3.0,3,3
800,328,22,7,11,5,A,4.0,4,4
801,208,5,2,3,3,B,3.0,3,3
802,161,21,11,5,3,A,4.0,3,3
803,331,26,5,15,4,D,1.0,4,4
804,383,38,9,8,4,B,3.0,3,3
805,95,2,3,12,2,C,2.0,3,3
806,482,48,12,12,1,B,3.0,4,4
807,86,26,2,2,1,F,0.0,4,0
808,281,4,1,13,4,F,0.0,3,0
809,392,6,2,5,5,B,3.0,4,4
810,44,42,15,15,4,C,2.0,3,3
811,118,16,12,5,4,B,3.0,4,4
812,68,34,14,3,1,B,3.0,4,4
813,340,23,14,15,3,F,0.0,3,0
814,240,35,15,5,5,F,0.0,3,0
815,70,45,9,3,5,A,4.0,3,3
816,234,41,12,11,5,F,0.0,4,0
817,269,41,11,9,3,D,1.0,4,4
818,247,35,4,13,1,F,0.0,3,0
819,158,24,7,5,2,C,2.0,3,3
820,6,1,9,14,2,D,1.0,3,3
821,147,31,9,1,4,F,0.0,4,0
822,154,1,13,7,3,A,4.0,3,3
823,119,1,9,6,2,F,0.0,3,0
824,452,36,7,7,2,B,3.0,3,3
825,367,48,11,7,4,B,3.0,4,4
826,135,6,7,11,2,F,0.0,4,0
827,392,40,13,12,3,C,2.0,4,4
828,333,48,9,13,3,F,0.0,4,0
829,97,5,3,3,3,B,3.0,3,3
830,327,30,10,8,3,A,4.0,3,3
831,252,13,6,1,2,B,3.0,3,3
832,497,35,1,3,1,C,2.0,3,3
833,138,9,12,8,1,B,3.0,4,4
834,47,10,1,8,2,C,2.0,4,4
835,216,20,13,13,4,D,1.0,3,3
836,238,45,13,1,3,B,3.0,3,3
837,432,49,3,1,3,D,1.0,4,4
838,37,35,8,3,2,C,2.0,3,3
839,419,25,14,1,1,B,3.0,3,3
840,198,50,8,4,1,B,3.0,3,3
841,236,48,13,2,5,B,3.0,4,4
842,243,25,11,5,3,B,3.0,3,3
843,323,47,1,12,5,F,0.0,4,0
844,63,17,8,11,3,B,3.0,4,4
845,185,4,14,11,2,B,3.0,3,3
846,121,41,7,6,1,B,3.0,4,4
847,407,18,10,2,4,B,3.0,3,3
848,5,3,10,13,4,A,4.0,4,4
849,80,24,13,2,2,B,3.0,3,3
850,256,6,11,10,3,B,3.0,4,4
851,31,23,11,3,5,B,3.0,3,3
852,65,32,4,6,5,D,1.0,4,4
853,413,29,12,4,1,D,1.0,4,4
854,184,47,3,5,1,F,0.0,4,0
855,362,29,9,5,5,F,0.0,4,0
856,98,37,3,9,3,C,2.0,3,3
857,375,30,5,14,5,F,0.0,3,0
858,83,5,9,3,4,C,2.0,3,3
859,420,17,9,6,4,A,4.0,4,4
860,398,41,9,7,2,A,4.0,4,4
861,318,24,13,10,2,C,2.0,3,3
862,370,5,11,9,4,B,3.0,3,3
863,269,44,8,13,5,B,3.0,3,3
864,314,19,6,7,3,B,3.0,3,3
865,50,34,11,2,1,B,3.0,4,4
866,92,3,4,2,4,B,3.0,4,4
867,51,3,10,11,4,F,0.0,4,0
868,270,40,12,10,3,B,3.0,4,4
869,188,15,10,12,1,A,4.0,3,3
870,477,14,11,8,1,F,0.0,4,0
871,411,41,1,6,5,F,0.0,4,0
872,421,24,13,12,1,A,4.0,3,3
873,137,34,1,12,1,C,2.0,4,4
874,40,14,9,2,1,B,3.0,4,4
875,273,25,4,4,5,B,3.0,3,3
876,292,41,3,9,5,F,0.0,4,0
877,383,7,13,11,5,D,1.0,3,3
878,346,30,12,11,4,B,3.0,3,3
879,86,12,9,7,5,C,2.0,4,4
880,337,11,9,10,4,D,1.0,3,3
881,463,21,9,6,3,F,0.0,3,0
882,392,41,7,14,3,A,4.0,4,4
883,124,37,9,4,4,F,0.0,3,0
884,475,48,5,6,4,F,0.0,4,0
885,492,26,1,12,1,C,2.0,4,4
886,306,2,9,3,3,A,4.0,3,3
887,154,15,4,14,3,A,4.0,3,3
888,396,45,14,5,5,F,0.0,3,0
889,285,37,15,10,2,B,3.0,3,3
890,20,30,6,3,2,C,2.0,3,3
891,188,38,4,4,3,C,2.0,3,3
892,48,37,7,10,2,B,3.0,3,3
893,371,21,13,8,2,F,0.0,3,0
894,423,45,12,10,1,A,4.0,3,3
895,329,20,1,12,5,D,1.0,3,3
896,41,50,1,15,3,D,1.0,3,3
897,451,28,7,15,1,B,3.0,4,4
898,383,42,14,10,1,D,1.0,3,3
899,28,20,9,1,3,F,0.0,3,0
900,290,10,6,9,2,B,3.0,4,4
901,26,44,12,7,4,A,4.0,3,3
902,295,33,2,4,4,C,2.0,3,3
903,403,26,3,3,3,B,3.0,4,4
904,244,37,12,1,5,D,1.0,3,3
905,135,6,7,9,4,B,3.0,4,4
906,391,9,8,9,2,F,0.0,4,0
907,203,42,10,4,5,A,4.0,3,3
908,377,34,4,4,1,C,2.0,4,4
909,398,28,6,11,5,B,3.0,4,4
910,58,43,7,7,3,D,1.0,4,4
911,98,21,6,10,1,C,2.0,3,3
912,87,23,10,14,4,A,4.0,3,3
913,75,29,1,15,2,B,3.0,4,4
914,351,24,3,13,1,B,3.0,3,3
915,379,4,4,10,2,C,2.0,3,3
916,8,22,12,13,1,C,2.0,4,4
917,231,31,1,6,2,F,0.0,4,0
918,109,14,9,9,3,F,0.0,4,0
919,248,40,12,3,1,D,1.0,4,4
920,299,43,9,1,3,B,3.0,4,4
921,31,19,4,13,5,C,2.0,3,3
922,28,30,11,1,1,D,1.0,3,3
923,339,18,11,14,3,B,3.0,3,3
924,10,19,14,15,4,B,3.0,3,3
925,195,33,12,2,3,F,0.0,3,0
926,444,39,9,2,2,B,3.0,4,4
927,257,30,9,15,1,B,3.0,3,3
928,127,34,5,6,4,D,1.0,4,4
929,382,11,1,6,3,D,1.0,3,3
930,321,20,4,9,3,B,3.0,3,3
931,321,17,15,7,1,F,0.0,4,0
932,486,18,4,3,3,D,1.0,3,3
933,337,9,2,12,4,F,0.0,4,0
934,492,44,10,14,2,F,0.0,3,0
935,124,37,3,7,3,A,4.0,3,3
936,169,29,9,3,2,B,3.0,4,4
937,298,35,11,13,2,B,3.0,3,3
938,159,45,12,15,5,B,3.0,3,3
939,221,50,3,11,5,B,3.0,3,3
940,163,5,9,9,1,B,3.0,3,3
941,163,10,12,1,3,F,0.0,4,0
942,493,27,5,8,3,B,3.0,4,4
943,399,13,2,3,2,A,4.0,3,3
944,391,40,10,5,5,A,4.0,4,4
945,314,15,10,4,2,A,4.0,3,3
946,184,6,12,13,4,B,3.0,4,4
947,258,39,8,12,3,B,3.0,4,4
948,437,25,8,8,2,B,3.0,3,3
949,99,15,1,7,1,C,2.0,3,3
950,487,27,4,12,2,B,3.0,4,4
951,34,12,15,8,5,F,0.0,4,0
952,353,21,14,8,2,F,0.0,3,0
953,208,50,1,10,4,C,2.0,3,3
954,202,40,12,10,5,F,0.0,4,0
955,269,42,15,12,1,F,0.0,3,0
956,56,29,8,14,1,B,3.0,4,4
957,266,35,7,12,1,F,0.0,3,0
958,199,34,13,11,1,B,3.0,4,4
959,150,29,7,15,3,C,2.0,4,4
960,237,11,7,5,5,B,3.0,3,3
961,354,34,15,3,4,F,0.0,4,0
962,47,47,9,2,2,A,4.0,4,4
963,481,45,9,3,4,F,0.0,3,0
964,166,29,1,3,4,A,4.0,4,4
965,460,46,15,4,4,B,3.0,3,3
966,129,21,12,11,2,B,3.0,3,3
967,47,8,12,8,3,B,3.0,4,4
968,269,46,7,12,5,A,4.0,3,3
969,487,11,7,9,4,B,3.0,3,3
970,394,11,15,6,5,B,3.0,3,3
971,84,10,3,13,1,F,0.0,4,0
972,158,20,12,13,4,C,2.0,3,3
973,321,12,2,15,2,B,3.0,4,4
974,2,40,13,5,1,F,0.0,4,0
975,255,32,9,13,1,A,4.0,4,4
976,452,32,4,4,5,F,0.0,4,0
977,233,27,8,2,5,A,4.0,4,4
978,4,16,15,9,3,A,4.0,4,4
979,322,36,14,14,2,B,3.0,3,3
980,95,10,1,11,3,B,3.0,4,4
981,75,3,11,10,5,C,2.0,4,4
982,170,6,1,2,4,B,3.0,4,4
983,83,44,5,10,5,A,4.0,3,3
984,404,36,3,8,5,D,1.0,3,3
985,477,3,2,13,3,C,2.0,4,4
986,189,25,14,2,4,F,0.0,3,0
987,34,19,8,3,1,C,2.0,3,3
988,169,34,7,9,2,B,3.0,4,4
989,314,4,2,10,5,B,3.0,3,3
990,248,47,12,10,3,F,0.0,4,0
991,312,21,5,9,5,A,4.0,3,3
992,182,9,10,10,4,F,0.0,4,0
993,374,41,8,8,2,A,4.0,4,4
994,120,46,5,4,1,B,3.0,3,3
995,13,30,11,13,1,B,3.0,3,3
996,410,40,7,7,1,C,2.0,4,4
997,180,36,13,11,2,A,4.0,3,3
998,328,13,12,5,3,B,3.0,3,3
999,158,20,9,9,3,A,4.0,3,3
1000,59,44,6,6,4,A,4.0,3,3
1001,316,2,14,3,2,C,2.0,3,3
1002,427,22,15,11,4,F,0.0,4,0
1003,409,3,11,3,4,B,3.0,4,4
1004,322,30,15,14,5,C,2.0,3,3
1005,237,27,15,12,1,F,0.0,4,0
1006,154,37,12,11,3,F,0.0,3,0
1007,275,2,4,10,3,D,1.0,3,3
1008,34,10,5,14,1,C,2.0,4,4
1009,193,41,9,14,2,A,4.0,4,4
1010,311,25,3,10,1,C,2.0,3,3
1011,362,21,12,1,3,F,0.0,3,0
1012,45,32,15,4,3,F,0.0,4,0
1013,425,20,4,9,3,B,3.0,3,3
1014,58,24,13,1,2,B,3.0,3,3
1015,228,33,1,13,4,F,0.0,3,0
1016,79,13,6,15,4,F,0.0,3,0
1017,159,50,6,3,1,F,0.0,3,0
1018,347,9,4,12,1,F,0.0,4,0
1019,199,46,14,9,1,A,4.0,3,3
1020,160,3,11,14,5,B,3.0,4,4
1021,171,30,15,1,1,F,0.0,3,0
1022,393,43,12,5,1,A,4.0,4,4
1023,389,20,11,15,2,C,2.0,3,3
1024,103,13,5,5,5,C,2.0,3,3
1025,396,29,11,2,3,B,3.0,4,4
1026,81,18,2,1,5,F,0.0,3,0
1027,264,7,4,9,3,F,0.0,3,0
1028,164,18,3,12,3,A,4.0,3,3
1029,126,11,2,5,5,C,2.0,3,3
1030,277,29,1,3,1,F,0.0,4,0
1031,463,44,1,2,4,B,3.0,3,3
1032,45,28,7,3,5,A,4.0,4,4
1033,323,45,12,8,5,D,1.0,3,3
1034,160,22,14,4,5,B,3.0,4,4
1035,499,49,13,8,5,B,3.0,4,4
1036,48,45,8,2,4,C,2.0,3,3
1037,351,42,12,13,4,F,0.0,3,0
1038,119,15,3,14,5,C,2.0,3,3
1039,468,24,7,3,3,C,2.0,3,3
1040,233,32,1,2,4,B,3.0,4,4
1041,180,31,8,14,2,C,2.0,4,4
1042,394,23,10,10,2,F,0.0,3,0
1043,53,26,14,12,1,C,2.0,4,4
1044,285,42,2,13,3,F,0.0,3,0
1045,237,26,10,7,2,A,4.0,4,4
1046,125,36,3,8,4,B,3.0,3,3
1047,175,14,14,12,5,F,0.0,4,0
1048,402,28,10,13,3,F,0.0,4,0
1049,356,16,3,11,1,A,4.0,4,4
1050,429,32,2,10,5,F,0.0,4,0
1051,167,36,2,14,4,B,3.0,3,3
1052,158,26,2,10,1,A,4.0,4,4
1053,395,25,6,8,1,B,3.0,3,3
1054,112,9,15,10,1,B,3.0,4,4
1055,339,10,8,9,3,D,1.0,4,4
1056,316,37,8,4,2,C,2.0,3,3
1057,154,37,13,15,3,F,0.0,3,0
1058,368,23,2,10,1,A,4.0,3,3
1059,262,26,14,3,3,B,3.0,4,4
1060,190,36,1,1,5,D,1.0,3,3
1061,57,19,14,1,2,F,0.0,3,0
1062,360,38,7,11,3,D,1.0,3,3
1063,208,25,7,9,2,B,3.0,3,3
1064,244,9,4,9,4,D,1.0,4,4
1065,431,27,3,5,2,B,3.0,4,4
1066,6,5,11,1,2,F,0.0,3,0
1067,337,28,3,2,2,F,0.0,4,0
1068,441,30,15,13,5,F,0.0,3,0
1069,320,12,8,9,4,F,0.0,4,0
1070,420,29,7,6,2,B,3.0,4,4
1071,218,39,1,10,4,B,3.0,4,4
1072,365,33,5,7,5,A,4.0,3,3
1073,188,3,1,10,4,D,1.0,4,4
1074,58,38,8,12,1,B,3.0,3,3
1075,374,47,9,14,3,F,0.0,4,0
1076,265,6,9,15,5,B,3.0,4,4
1077,126,31,11,12,1,F,0.0,4,0
1078,409,38,5,10,1,C,2.0,3,3
1079,274,50,1,8,4,F,0.0,3,0
1080,464,31,10,12,3,F,0.0,4,0
1081,181,19,5,3,1,A,4.0,3,3
1082,384,20,12,13,5,C,2.0,3,3
1083,32,41,8,10,2,A,4.0,4,4
1084,27,43,5,13,5,A,4.0,4,4
1085,147,32,2,3,5,B,3.0,4,4
1086,436,18,5,3,5,C,2.0,3,3
1087,141,17,1,12,1,A,4.0,4,4
1088,90,38,12,3,4,D,1.0,3,3
1089,414,12,5,13,2,F,0.0,4,0
1090,93,34,14,1,3,B,3.0,4,4
1091,496,10,10,15,2,F,0.0,4,0
1092,386,27,13,7,2,F,0.0,4,0
1093,372,41,3,4,5,D,1.0,4,4
1094,28,42,5,13,1,B,3.0,3,3
1095,86,30,7,8,3,F,0.0,3,0
1096,383,49,15,9,2,D,1.0,4,4
1097,350,46,7,8,3,B,3.0,3,3
1098,272,28,1,5,4,D,1.0,4,4
1099,348,21,9,11,1,B,3.0,3,3
1100,470,35,11,6,4,A,4.0,3,3
1101,471,42,14,5,3,C,2.0,3,3
1102,137,7,5,11,5,D,1.0,3,3
1103,237,50,11,12,2,A,4.0,3,3
1104,395,13,9,6,2,C,2.0,3,3
1105,281,1,11,1,1,A,4.0,3,3
1106,211,7,9,2,4,D,1.0,3,3
1107,113,47,5,5,2,B,3.0,4,4
1108,13,40,2,1,5,B,3.0,4,4
1109,487,39,11,2,1,B,3.0,4,4
1110,439,39,3,7,5,B,3.0,4,4
1111,459,8,12,3,3,C,2.0,4,4
1112,240,43,15,2,4,C,2.0,4,4
1113,394,28,12,15,3,C,2.0,4,4
1114,83,50,2,5,1,D,1.0,3,3
1115,199,22,1,5,3,B,3.0,4,4
1116,226,5,8,15,2,A,4.0,3,3
1117,202,12,11,8,1,B,3.0,4,4
1118,277,50,7,4,5,B,3.0,3,3
1119,468,29,12,5,1,B,3.0,4,4
1120,38,5,10,12,3,F,0.0,3,0
1121,10,32,3,11,1,B,3.0,4,4
1122,341,25,5,3,3,D,1.0,3,3
1123,295,1,9,12,4,F,0.0,3,0
1124,224,26,14,12,1,F,0.0,4,0
1125,116,1,7,12,4,B,3.0,3,3
1126,291,35,15,6,3,C,2.0,3,3
1127,206,4,11,11,1,D,1.0,3,3
1128,274,22,2,14,4,C,2.0,4,4
1129,332,13,3,9,1,D,1.0,3,3
1130,339,13,5,12,4,B,3.0,3,3
1131,323,45,6,8,1,F,0.0,3,0
1132,377,13,3,1,2,A,4.0,3,3
1133,369,38,4,8,4,B,3.0,3,3
1134,406,35,11,5,4,F,0.0,3,0
1135,495,29,1,1,3,B,3.0,4,4
1136,173,47,1,7,1,B,3.0,4,4
1137,414,42,11,9,4,F,0.0,3,0
1138,77,48,10,4,1,B,3.0,4,4
1139,377,10,8,11,1,F,0.0,4,0
1140,465,40,1,4,2,A,4.0,4,4
1141,89,41,1,15,3,B,3.0,4,4
1142,234,40,3,14,5,B,3.0,4,4
1143,419,7,2,8,5,A,4.0,3,3
1144,113,5,13,4,4,C,2.0,3,3
1145,416,48,11,7,3,B,3.0,4,4
1146,500,44,10,9,2,C,2.0,3,3
1147,429,14,13,1,5,B,3.0,4,4
1148,172,5,2,5,2,F,0.0,3,0
1149,87,45,6,9,2,F,0.0,3,0
1150,125,38,1,3,1,A,4.0,3,3
1151,193,50,3,1,4,B,3.0,3,3
1152,4,1,3,15,1,A,4.0,3,3
1153,455,19,7,12,4,B,3.0,3,3
1154,106,10,11,5,5,F,0.0,4,0
1155,211,16,3,10,1,A,4.0,4,4
1156,93,46,8,10,1,C,2.0,3,3
1157,179,27,1,9,2,B,3.0,4,4
1158,61,34,2,10,3,F,0.0,4,0
1159,260,15,8,13,2,C,2.0,3,3
1160,28,13,2,13,2,F,0.0,3,0
1161,255,12,3,11,1,B,3.0,4,4
1162,331,24,5,4,4,C,2.0,3,3
1163,172,40,13,15,4,B,3.0,4,4
1164,54,48,1,15,5,B,3.0,4,4
1165,81,2,8,9,1,B,3.0,3,3
1166,459,16,12,8,5,A,4.0,4,4
1167,167,27,4,12,3,B,3.0,4,4
1168,399,8,6,4,1,B,3.0,4,4
1169,378,27,14,4,4,B,3.0,4,4
1170,38,31,10,8,1,F,0.0,4,0
1171,75,14,15,10,4,B,3.0,4,4
1172,199,24,3,8,2,D,1.0,3,3
1173,500,18,4,6,2,B,3.0,3,3
1174,355,37,1,5,2,B,3.0,3,3
1175,437,30,8,7,2,C,2.0,3,3
1176,113,19,10,3,5,B,3.0,3,3
1177,296,36,14,4,1,F,0.0,3,0
1178,439,34,8,14,2,A,4.0,4,4
1179,243,30,5,1,4,B,3.0,3,3
1180,127,21,7,10,2,A,4.0,3,3
1181,485,10,15,10,1,F,0.0,4,0
1182,23,3,8,12,5,B,3.0,4,4
1183,218,34,7,8,1,F,0.0,4,0
1184,254,16,2,9,1,F,0.0,4,0
1185,487,14,3,6,3,B,3.0,4,4
1186,332,6,1,8,3,B,3.0,4,4
1187,361,30,14,10,5,A,4.0,3,3
1188,500,30,8,13,2,D,1.0,3,3
1189,95,24,11,8,1,B,3.0,3,3
1190,198,45,6,9,1,C,2.0,3,3
1191,219,49,5,12,5,F,0.0,4,0
1192,295,14,13,11,1,A,4.0,4,4
1193,451,22,12,15,1,F,0.0,4,0
1194,485,44,6,15,1,B,3.0,3,3
1195,197,24,8,10,1,D,1.0,3,3
1196,188,12,11,9,1,F,0.0,4,0
1197,364,50,4,3,3,B,3.0,3,3
1198,277,8,11,8,5,B,3.0,4,4
1199,386,48,13,4,3,D,1.0,4,4
1200,460,18,9,11,4,C,2.0,3,3
1201,28,5,6,6,4,F,0.0,3,0
1202,257,34,14,2,4,F,0.0,4,0
1203,348,35,15,5,4,A,4.0,3,3
1204,189,44,12,13,1,B,3.0,3,3
1205,457,30,2,2,4,B,3.0,3,3
1206,148,5,2,3,3,B,3.0,3,3
1207,357,10,8,3,2,F,0.0,4,0
1208,488,41,1,5,4,F,0.0,4,0
1209,478,9,8,6,4,F,0.0,4,0
1210,378,42,1,5,2,B,3.0,3,3
1211,12,15,14,9,3,F,0.0,3,0
1212,297,22,11,11,3,F,0.0,4,0
1213,304,43,12,9,5,F,0.0,4,0
1214,235,20,10,3,3,B,3.0,3,3
1215,405,17,4,8,3,C,2.0,4,4
1216,395,4,3,6,3,F,0.0,3,0
1217,490,11,10,15,2,F,0.0,3,0
1218,147,12,3,14,2,B,3.0,4,4
1219,122,8,1,6,5,B,3.0,4,4
1220,226,17,6,3,2,F,0.0,4,0
1221,363,3,11,6,3,B,3.0,4,4
1222,191,29,9,3,5,C,2.0,4,4
1223,63,2,7,15,4,B,3.0,3,3
1224,486,30,15,6,2,A,4.0,3,3
1225,497,48,9,9,3,C,2.0,4,4
1226,243,19,13,10,2,A,4.0,3,3
1227,374,29,6,12,1,F,0.0,4,0
1228,461,3,3,11,5,B,3.0,4,4
1229,158,2,7,10,2,F,0.0,3,0
1230,183,6,6,1,5,B,3.0,4,4
1231,299,34,4,13,3,B,3.0,4,4
1232,12,6,9,14,4,B,3.0,4,4
1233,500,33,7,4,4,C,2.0,3,3
1234,309,39,9,1,3,D,1.0,4,4
1235,76,46,14,7,3,D,1.0,3,3
1236,191,1,5,6,3,C,2.0,3,3
1237,229,36,2,4,4,F,0.0,3,0
1238,412,29,5,3,4,F,0.0,4,0
1239,72,38,10,2,2,B,3.0,3,3
1240,156,31,14,9,3,B,3.0,4,4
1241,478,38,13,7,1,A,4.0,3,3
1242,210,41,15,5,4,B,3.0,4,4
1243,285,30,12,10,2,B,3.0,3,3
1244,96,25,5,9,4,B,3.0,3,3
1245,422,20,14,10,3,F,0.0,3,0
1246,287,48,8,4,1,A,4.0,4,4
1247,79,17,5,11,4,B,3.0,4,4
1248,335,43,15,5,4,B,3.0,4,4
1249,252,45,11,4,1,B,3.0,3,3
1250,392,18,8,2,5,D,1.0,3,3
1251,298,31,10,7,3,F,0.0,4,0
1252,499,45,14,2,3,F,0.0,3,0
1253,376,37,1,14,3,B,3.0,3,3
